"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Torino";"Empoli";0;0;"D";"2016-09-18";"2016/2017";"45.4";"54.6";"14";"5";"5";"2";"8";"3";"1";"0";"74.5";"80.4";"57.1";"60.7";"10";"5";"1";"1";"27.8";"7.7";"60";"63.6";"8";"5";"5";"3";"76";"76";"63.2";"52.4";"21";"10";"0";"1";"21";"18";"12";"14";"51.6";"48.4";"4";"2";"2";"5";"100";"50";"19";"7";"6";"18";"4";"3";"0";"0"
"Inter Milan";"Juventus";2;1;"W";"2016-09-18";"2016/2017";"48.3";"51.7";"16";"9";"3";"2";"9";"4";"4";"3";"79.2";"82.1";"66.2";"63";"12";"6";"0";"2";"29.2";"38.1";"87.5";"55.6";"5";"4";"0";"2";"58";"63";"75";"80";"12";"7";"3";"4";"13";"17";"9";"9";"57.9";"42.1";"1";"3";"1";"1";"0";"100";"13";"18";"17";"12";"2";"3";"1";"0"
"Fiorentina";"Roma";1;0;"W";"2016-09-18";"2016/2017";"46";"54";"8";"14";"4";"3";"2";"7";"2";"4";"79.2";"83.1";"68.5";"62.2";"6";"11";"1";"1";"27.8";"16.1";"50";"58.8";"5";"6";"1";"1";"58";"68";"83.3";"81.3";"14";"24";"4";"2";"26";"15";"14";"6";"53.8";"46.2";"5";"3";"3";"3";"100";"0";"10";"11";"10";"9";"1";"1";"0";"0"
"Lazio";"Pescara";3;0;"W";"2016-09-17";"2016/2017";"55.3";"44.7";"23";"10";"11";"3";"5";"3";"7";"4";"82.8";"78.8";"72.6";"66";"17";"4";"4";"0";"25.8";"20";"83.3";"68.2";"11";"2";"4";"2";"69";"62";"77.8";"90";"17";"16";"4";"6";"12";"19";"6";"9";"37.9";"62.1";"2";"4";"3";"9";"100";"50";"12";"14";"14";"11";"2";"2";"0";"0"
"Napoli";"Bologna";3;1;"W";"2016-09-17";"2016/2017";"61.5";"38.5";"21";"8";"10";"3";"7";"2";"4";"3";"90.8";"81.5";"76.1";"72.2";"17";"5";"3";"0";"21.1";"27.3";"55";"66.7";"6";"3";"2";"5";"56";"58";"80";"61.5";"13";"16";"3";"4";"10";"14";"4";"7";"63.6";"36.4";"2";"2";"2";"7";"0";"0";"11";"7";"7";"11";"0";"1";"0";"1"
"Sampdoria";"AC Milan";0;1;"L";"2016-09-16";"2016/2017";"52.1";"47.9";"12";"10";"3";"3";"5";"2";"4";"5";"80.1";"79.4";"56.7";"64.5";"9";"8";"0";"1";"22.7";"5.9";"86.7";"68.4";"8";"5";"2";"3";"58";"55";"78.6";"78.9";"10";"4";"3";"3";"15";"22";"11";"11";"40";"60";"2";"4";"2";"3";"100";"100";"12";"16";"12";"11";"2";"3";"0";"0"
"Empoli";"Crotone";2;1;"W";"2016-09-12";"2016/2017";"54.5";"45.5";"13";"6";"4";"2";"6";"2";"3";"2";"80.4";"70.3";"65.7";"57.6";"10";"6";"0";"1";"28";"21.4";"60";"64.3";"5";"0";"2";"7";"70";"74";"66.7";"77.3";"14";"16";"2";"3";"15";"22";"10";"14";"50";"50";"2";"0";"1";"2";"100";"100";"16";"20";"20";"16";"1";"1";"0";"1"
"Bologna";"Cagliari";2;1;"W";"2016-09-11";"2016/2017";"45.8";"54.2";"17";"11";"10";"5";"2";"6";"5";"0";"81.7";"81.5";"72";"52.1";"10";"8";"2";"2";"11.8";"29.4";"56.3";"68.4";"9";"4";"2";"2";"62";"57";"60";"69.2";"23";"13";"0";"5";"17";"8";"11";"6";"57.9";"42.1";"2";"3";"4";"8";"100";"100";"13";"9";"9";"13";"1";"3";"0";"1"
"AC Milan";"Udinese";0;1;"L";"2016-09-11";"2016/2017";"63.8";"36.2";"14";"10";"2";"2";"5";"3";"7";"5";"89.2";"77.1";"81.1";"52.1";"10";"6";"1";"0";"18.2";"30.4";"50";"87.5";"8";"8";"3";"0";"50";"40";"88.9";"75";"11";"16";"5";"6";"15";"30";"9";"15";"48.3";"51.7";"5";"4";"1";"2";"100";"100";"10";"9";"9";"10";"1";"5";"0";"0"
"Atalanta";"Torino";2;1;"W";"2016-09-11";"2016/2017";"48.9";"51.1";"22";"14";"3";"7";"12";"5";"7";"2";"77.1";"77.8";"65.8";"55.6";"14";"9";"1";"0";"38.1";"30";"63.6";"33.3";"4";"4";"2";"1";"58";"42";"75";"92.3";"13";"14";"1";"6";"37";"31";"25";"14";"33.3";"66.7";"2";"2";"6";"1";"0";"100";"16";"20";"19";"15";"2";"2";"0";"0"
"Chievo";"Lazio";1;1;"D";"2016-09-11";"2016/2017";"51.9";"48.1";"7";"11";"4";"3";"2";"6";"1";"2";"79.5";"77.9";"50.5";"60.4";"7";"11";"5";"1";"44.4";"35.7";"30";"53.8";"2";"1";"1";"1";"63";"69";"82.4";"78.6";"20";"15";"2";"1";"6";"8";"3";"6";"64.1";"35.9";"2";"3";"2";"3";"0";"100";"14";"15";"15";"14";"2";"5";"0";"0"
"Roma";"Sampdoria";3;2;"W";"2016-09-11";"2016/2017";"59.4";"40.6";"24";"12";"8";"7";"11";"1";"5";"4";"80.7";"75.7";"69";"54.3";"18";"8";"6";"2";"20.7";"15.8";"64.1";"50";"11";"7";"6";"1";"73";"61";"70";"89.5";"14";"16";"4";"5";"12";"26";"6";"10";"77.8";"22.2";"3";"2";"5";"5";"100";"100";"12";"13";"12";"10";"2";"2";"0";"1"
"Pescara";"Inter Milan";1;2;"L";"2016-09-11";"2016/2017";"37";"63";"10";"22";"5";"7";"4";"8";"1";"7";"77";"86.2";"60.8";"72.2";"10";"16";"3";"0";"36.4";"26.8";"52.4";"66.7";"3";"13";"3";"0";"56";"58";"68.8";"56.3";"9";"23";"7";"1";"25";"8";"16";"1";"41.9";"58.1";"4";"0";"5";"4";"100";"100";"14";"10";"10";"14";"1";"1";"0";"0"
"Juventus";"Sassuolo";3;1;"W";"2016-09-10";"2016/2017";"69";"31";"23";"9";"10";"3";"7";"4";"6";"2";"86.9";"66.2";"77";"55.8";"17";"6";"2";"1";"21.9";"20";"83.3";"62.5";"14";"5";"3";"1";"54";"46";"69.2";"100";"14";"25";"2";"6";"10";"18";"6";"7";"52.6";"47.4";"0";"6";"2";"7";"100";"0";"10";"12";"12";"8";"1";"2";"0";"0"
"Palermo";"Napoli";0;3;"L";"2016-09-10";"2016/2017";"39";"61";"5";"17";"1";"7";"1";"6";"3";"4";"85.8";"91.5";"71.2";"78.3";"4";"14";"1";"3";"25";"19";"41.7";"44.4";"2";"4";"4";"2";"57";"64";"76.9";"83.3";"12";"10";"4";"2";"15";"9";"7";"4";"54.5";"45.5";"3";"1";"4";"1";"0";"0";"14";"7";"5";"13";"0";"0";"0";"0"
"Inter Milan";"Palermo";1;1;"D";"2016-08-28";"2016/2017";"68.3";"31.7";"22";"7";"5";"3";"13";"3";"4";"1";"84.7";"68.8";"64.8";"52.4";"17";"4";"2";"1";"42.9";"22.2";"47.6";"43.8";"8";"4";"2";"0";"70";"55";"87.5";"65";"12";"26";"1";"5";"6";"30";"5";"20";"52.8";"47.2";"3";"3";"2";"3";"100";"100";"16";"24";"24";"14";"1";"5";"0";"0"
"Cagliari";"Roma";2;2;"D";"2016-08-28";"2016/2017";"48.6";"51.4";"18";"21";"5";"7";"7";"10";"6";"4";"83.8";"80.6";"73";"72";"12";"16";"2";"2";"25";"26.7";"85.7";"54.5";"4";"3";"4";"1";"46";"44";"81.8";"83.3";"16";"7";"4";"6";"22";"26";"13";"13";"50";"50";"3";"1";"5";"3";"100";"0";"21";"9";"9";"19";"3";"1";"0";"0"
"Fiorentina";"Chievo";1;0;"W";"2016-08-28";"2016/2017";"59.4";"40.6";"13";"9";"3";"2";"6";"5";"4";"2";"85.1";"78.3";"75.8";"64.6";"10";"9";"0";"1";"33.3";"40";"60";"71.4";"4";"4";"0";"4";"56";"62";"88.9";"71.4";"12";"24";"2";"4";"17";"13";"7";"7";"64.5";"35.5";"1";"0";"2";"2";"100";"0";"8";"16";"16";"8";"0";"2";"0";"0"
"Sampdoria";"Atalanta";2;1;"W";"2016-08-28";"2016/2017";"57.4";"42.6";"8";"7";"4";"1";"4";"5";"0";"1";"86.5";"84.4";"67.2";"75.3";"7";"6";"0";"0";"0";"28.6";"66.7";"52.4";"3";"1";"4";"4";"51";"56";"75";"78.6";"13";"32";"1";"0";"11";"23";"6";"12";"33.3";"66.7";"1";"0";"0";"2";"100";"0";"13";"16";"16";"13";"1";"4";"0";"1"
"Sassuolo";"Pescara";2;1;"W";"2016-08-28";"2016/2017";"40.4";"59.6";"13";"15";"3";"5";"5";"7";"5";"3";"77.2";"84.8";"66.4";"71.2";"10";"9";"0";"2";"18.2";"10";"58.8";"65.2";"2";"7";"2";"3";"48";"69";"96.2";"64.3";"26";"13";"2";"5";"20";"7";"10";"5";"80";"20";"2";"2";"5";"1";"100";"0";"13";"21";"21";"13";"2";"2";"0";"0"
"Torino";"Bologna";5;1;"W";"2016-08-28";"2016/2017";"48.4";"51.6";"20";"10";"11";"2";"4";"6";"5";"2";"81.8";"84.4";"67.7";"69.5";"15";"9";"4";"1";"26.3";"41.2";"63.6";"68.8";"6";"3";"4";"3";"60";"50";"85.7";"65";"16";"6";"2";"5";"7";"16";"3";"9";"63.6";"36.4";"6";"3";"1";"6";"100";"0";"14";"12";"11";"13";"1";"2";"0";"0"
"Udinese";"Empoli";2;0;"W";"2016-08-28";"2016/2017";"38.9";"61.1";"11";"13";"3";"4";"6";"3";"2";"6";"71.8";"82.9";"59.8";"68.4";"6";"6";"1";"1";"23.1";"18.5";"55.6";"71.4";"4";"5";"3";"1";"53";"55";"73.9";"75";"12";"9";"6";"2";"21";"30";"14";"18";"43.3";"56.7";"2";"3";"4";"1";"100";"100";"15";"19";"19";"13";"3";"3";"0";"1"
"Lazio";"Juventus";0;1;"L";"2016-08-27";"2016/2017";"52.9";"47.1";"6";"13";"1";"5";"1";"5";"4";"3";"79.9";"84.1";"64.2";"64";"4";"11";"0";"0";"7.1";"27.8";"68.8";"59.1";"4";"2";"0";"2";"73";"75";"88";"65";"15";"25";"2";"4";"9";"20";"4";"11";"48.1";"51.9";"4";"1";"4";"1";"100";"100";"16";"5";"5";"15";"1";"2";"0";"0"
"Napoli";"AC Milan";4;2;"W";"2016-08-27";"2016/2017";"58.4";"41.6";"17";"12";"8";"3";"4";"6";"5";"3";"85.7";"80";"64.7";"63.4";"9";"11";"0";"1";"16.7";"41.7";"46.2";"72.7";"9";"4";"1";"5";"48";"48";"100";"87.5";"12";"12";"3";"5";"7";"27";"4";"15";"40";"60";"1";"2";"1";"4";"50";"100";"13";"15";"15";"13";"5";"4";"0";"2"
"AC Milan";"Torino";3;2;"W";"2016-08-21";"2016/2017";"51.3";"48.7";"11";"21";"5";"4";"2";"10";"4";"7";"79.3";"81.8";"64.7";"67.2";"9";"15";"4";"0";"15";"31";"41.7";"63.6";"10";"10";"3";"3";"44";"52";"85.7";"86.7";"3";"8";"5";"3";"21";"18";"8";"3";"36";"64";"9";"3";"2";"2";"0";"100";"13";"20";"19";"13";"0";"3";"1";"0"
"Atalanta";"Lazio";3;4;"L";"2016-08-21";"2016/2017";"69.9";"30.1";"18";"11";"5";"6";"6";"3";"7";"2";"86.8";"69.2";"78.7";"60";"13";"8";"1";"3";"15.9";"30";"56.5";"25";"7";"2";"1";"2";"63";"55";"85.7";"52.6";"13";"15";"2";"7";"12";"29";"7";"12";"46.4";"53.6";"0";"12";"2";"3";"0";"100";"5";"16";"15";"5";"2";"2";"0";"0"
"Bologna";"Crotone";1;0;"W";"2016-08-21";"2016/2017";"47.4";"52.6";"20";"5";"6";"0";"10";"3";"4";"2";"81";"80.6";"68.9";"63.2";"14";"4";"0";"0";"22.7";"30";"70.6";"50";"5";"3";"5";"2";"58";"58";"73.3";"68.8";"23";"11";"2";"3";"18";"22";"10";"7";"62.5";"37.5";"2";"3";"0";"5";"0";"0";"7";"17";"16";"7";"1";"1";"0";"0"
"Chievo";"Inter Milan";2;0;"W";"2016-08-21";"2016/2017";"34.1";"65.9";"12";"13";"4";"3";"5";"8";"3";"2";"74.2";"86.2";"65.2";"67.8";"8";"8";"1";"0";"10";"20";"60";"86.7";"4";"8";"1";"0";"56";"48";"76.5";"73.7";"18";"20";"2";"3";"17";"10";"9";"6";"44.4";"55.6";"4";"0";"3";"2";"100";"100";"15";"13";"13";"14";"2";"4";"0";"0"
"Empoli";"Sampdoria";0;1;"L";"2016-08-21";"2016/2017";"52.8";"47.2";"8";"16";"3";"5";"5";"6";"0";"5";"77.7";"75.1";"47";"60.9";"6";"10";"2";"0";"18.2";"7.1";"42.9";"60";"2";"5";"6";"0";"76";"71";"86.7";"88.5";"8";"12";"5";"0";"11";"11";"5";"5";"50";"50";"3";"2";"4";"3";"66.7";"100";"17";"32";"31";"17";"2";"4";"1";"0"
"Genoa";"Cagliari";3;1;"W";"2016-08-21";"2016/2017";"71.1";"28.9";"22";"4";"6";"3";"11";"1";"5";"0";"88.6";"66.4";"81.5";"53.7";"19";"3";"1";"2";"23.3";"28.6";"53.3";"85.7";"6";"1";"1";"2";"64";"50";"81";"71.4";"18";"17";"0";"5";"12";"15";"8";"3";"69.2";"30.8";"1";"7";"2";"3";"100";"100";"13";"10";"9";"13";"4";"3";"0";"0"
"Palermo";"Sassuolo";0;1;"L";"2016-08-21";"2016/2017";"40.6";"59.4";"7";"22";"2";"8";"3";"5";"2";"9";"76.1";"83.7";"53.3";"75.5";"5";"14";"0";"0";"22.2";"26.3";"73.9";"45";"4";"8";"1";"1";"60";"66";"70";"83.3";"17";"15";"8";"2";"26";"13";"12";"5";"48";"52";"1";"2";"7";"2";"100";"0";"19";"15";"15";"19";"1";"2";"1";"0"
"Pescara";"Napoli";2;2;"D";"2016-08-21";"2016/2017";"42.3";"57.7";"9";"22";"3";"4";"3";"10";"3";"8";"83.2";"89.7";"72.2";"80";"6";"15";"2";"0";"0";"21.9";"29.4";"66.7";"3";"9";"1";"1";"60";"68";"100";"72.2";"14";"11";"8";"3";"14";"8";"12";"6";"50";"50";"2";"2";"2";"1";"0";"0";"10";"12";"12";"10";"3";"2";"0";"0"
"Roma";"Udinese";4;0;"W";"2016-08-20";"2016/2017";"72.2";"27.8";"25";"11";"9";"1";"11";"5";"5";"5";"89.8";"74";"75.3";"67.1";"18";"10";"6";"0";"28.9";"18.5";"66.7";"68.8";"10";"5";"2";"1";"54";"39";"87.5";"44.4";"14";"16";"4";"5";"14";"19";"8";"9";"58.6";"41.4";"3";"8";"1";"5";"0";"0";"8";"14";"14";"7";"0";"2";"0";"0"
"Juventus";"Fiorentina";2;1;"W";"2016-08-20";"2016/2017";"53.8";"46.2";"19";"4";"4";"1";"9";"2";"6";"1";"88.4";"84.6";"77.5";"67.3";"13";"4";"1";"0";"46.4";"40";"63.6";"43.5";"3";"1";"0";"2";"57";"59";"75";"88.9";"10";"6";"1";"6";"6";"19";"5";"9";"63.2";"36.8";"0";"2";"0";"2";"0";"0";"11";"16";"16";"11";"1";"3";"0";"0"
"Genoa";"Torino";1;2;"L";"2018-05-20";"2017/2018";"59.7";"40.3";"13";"4";"2";"2";"9";"1";"2";"1";"85.2";"79.1";"79.3";"66.3";"8";"4";"1";"2";"23.8";"40";"92.3";"18.2";"7";"3";"1";"1";"58";"71";"68.4";"83.3";"7";"12";"1";"2";"8";"18";"5";"13";"26.9";"73.1";"1";"3";"0";"1";"0";"100";"10";"11";"11";"10";"1";"1";"0";"1"
"AC Milan";"Fiorentina";5;1;"W";"2018-05-20";"2017/2018";"55.5";"44.5";"17";"10";"10";"3";"5";"5";"2";"2";"88";"82.1";"77.6";"62.5";"12";"7";"3";"1";"20";"0";"70";"50";"6";"1";"3";"3";"62";"57";"66.7";"63.2";"8";"9";"2";"2";"20";"18";"8";"11";"69.2";"30.8";"1";"1";"2";"5";"0";"0";"9";"7";"7";"8";"2";"1";"0";"0"
"Cagliari";"Atalanta";1;0;"W";"2018-05-20";"2017/2018";"31.5";"68.5";"6";"12";"4";"4";"1";"3";"1";"5";"65.7";"83.7";"49.5";"77.6";"5";"10";"1";"0";"54.5";"27.6";"42.9";"66.7";"5";"11";"0";"2";"48";"45";"93.8";"77.8";"10";"9";"5";"1";"26";"17";"13";"5";"71.4";"28.6";"3";"1";"4";"3";"100";"100";"17";"14";"14";"16";"3";"1";"0";"0"
"Chievo";"Benevento";1;0;"W";"2018-05-20";"2017/2018";"23.4";"76.6";"8";"12";"5";"1";"1";"7";"2";"4";"63.3";"90.5";"40.9";"78.7";"6";"9";"0";"1";"25";"21.7";"37.5";"69.7";"2";"4";"1";"1";"53";"65";"50";"76.9";"11";"6";"4";"2";"24";"10";"12";"6";"50";"50";"3";"2";"1";"4";"0";"0";"13";"11";"11";"13";"1";"0";"0";"0"
"Napoli";"Crotone";2;1;"W";"2018-05-20";"2017/2018";"70.9";"29.1";"19";"9";"9";"4";"8";"3";"2";"2";"88.6";"73.3";"79";"55.1";"19";"7";"2";"0";"46.2";"25";"92.3";"70";"6";"9";"2";"1";"83";"68";"53.8";"25";"8";"25";"2";"2";"16";"23";"6";"8";"52.4";"47.6";"4";"2";"3";"7";"0";"0";"3";"9";"9";"3";"0";"0";"0";"0"
"Spal";"Sampdoria";3;1;"W";"2018-05-20";"2017/2018";"44.9";"55.1";"16";"9";"6";"3";"5";"6";"5";"0";"82.2";"84.3";"74.5";"72.5";"12";"7";"2";"0";"42.9";"6.3";"94.4";"75";"5";"3";"5";"0";"48";"48";"66.7";"100";"15";"1";"0";"2";"15";"11";"9";"4";"53.8";"46.2";"3";"1";"2";"3";"100";"0";"10";"11";"7";"9";"1";"2";"0";"1"
"Udinese";"Bologna";1;0;"W";"2018-05-20";"2017/2018";"39.9";"60.1";"20";"8";"5";"5";"8";"2";"7";"1";"78.4";"84.3";"62.5";"66.2";"11";"6";"2";"0";"31.3";"0";"53.3";"83.3";"10";"2";"2";"3";"54";"49";"71.4";"85.7";"9";"17";"1";"7";"19";"24";"8";"10";"45.7";"54.3";"9";"1";"5";"4";"0";"0";"9";"10";"10";"8";"0";"2";"0";"0"
"Lazio";"Inter Milan";2;3;"L";"2018-05-20";"2017/2018";"39.3";"60.7";"14";"15";"4";"6";"7";"7";"3";"2";"77.3";"85.9";"68.8";"61.5";"12";"9";"2";"2";"26.7";"20";"73.7";"50";"10";"4";"2";"1";"58";"58";"91.7";"75";"13";"5";"2";"3";"24";"27";"10";"14";"46.7";"53.3";"1";"1";"3";"3";"0";"0";"12";"13";"13";"11";"3";"4";"2";"0"
"Sassuolo";"Roma";0;1;"L";"2018-05-20";"2017/2018";"40.7";"59.3";"16";"14";"3";"6";"8";"6";"5";"2";"73.7";"84.8";"64.1";"67.2";"13";"12";"1";"1";"29.4";"15.4";"66.7";"70";"5";"9";"2";"3";"75";"77";"64.7";"69.2";"7";"17";"2";"5";"27";"24";"16";"12";"41.9";"58.1";"3";"2";"6";"3";"0";"0";"14";"8";"8";"13";"1";"1";"0";"0"
"Juventus";"Verona";2;1;"W";"2018-05-19";"2017/2018";"66.5";"33.5";"26";"9";"13";"3";"11";"1";"2";"5";"90.7";"83.5";"83.5";"65.5";"16";"7";"2";"0";"12.5";"8.7";"69";"56.5";"11";"5";"1";"2";"61";"53";"66.7";"76.2";"6";"11";"5";"1";"8";"37";"3";"20";"47.4";"52.6";"4";"1";"2";"11";"100";"100";"13";"11";"10";"13";"0";"2";"0";"0"
"Bologna";"Chievo";1;2;"L";"2018-05-13";"2017/2018";"55.9";"44.1";"7";"14";"3";"7";"3";"6";"1";"1";"78.2";"74.1";"60";"63.2";"4";"10";"2";"4";"16.7";"30.4";"27.3";"56.3";"2";"7";"0";"1";"61";"59";"78.3";"75";"14";"18";"1";"0";"25";"39";"17";"21";"54";"46";"1";"2";"5";"2";"100";"0";"14";"14";"13";"14";"1";"4";"0";"0"
"Fiorentina";"Cagliari";0;1;"L";"2018-05-13";"2017/2018";"65.5";"34.5";"14";"14";"0";"2";"11";"9";"3";"3";"79.2";"58";"69.9";"50.5";"10";"9";"0";"3";"20.8";"25";"34.8";"73.3";"11";"5";"1";"1";"60";"60";"76.5";"76.7";"9";"25";"3";"3";"27";"40";"15";"21";"47.5";"52.5";"0";"5";"1";"0";"100";"100";"15";"17";"16";"14";"3";"4";"1";"0"
"Torino";"Spal";2;1;"W";"2018-05-13";"2017/2018";"64";"36";"18";"10";"11";"4";"5";"4";"2";"2";"81";"67";"69.2";"45.1";"14";"6";"2";"0";"25";"26.7";"76.5";"43.8";"4";"6";"2";"2";"50";"45";"58.8";"70";"5";"14";"2";"3";"19";"28";"13";"13";"60";"40";"2";"1";"3";"8";"100";"100";"16";"14";"13";"16";"2";"5";"0";"0"
"Atalanta";"AC Milan";1;1;"D";"2018-05-13";"2017/2018";"48.9";"51.1";"24";"5";"5";"2";"11";"2";"8";"1";"83.2";"81.7";"75.9";"70.2";"17";"4";"1";"0";"25";"15";"76.9";"72.7";"3";"8";"3";"1";"55";"44";"73.3";"87.5";"12";"12";"1";"7";"22";"20";"15";"5";"60";"40";"3";"1";"1";"4";"0";"0";"21";"10";"9";"17";"5";"6";"1";"1"
"Roma";"Juventus";0;0;"D";"2018-05-13";"2017/2018";"46.8";"53.2";"9";"7";"2";"0";"4";"3";"3";"4";"86.7";"88.6";"71.3";"71.4";"6";"6";"0";"0";"28.6";"0";"44.4";"82.4";"4";"3";"0";"1";"54";"49";"81.3";"66.7";"14";"15";"4";"3";"7";"18";"2";"10";"61.9";"38.1";"1";"1";"0";"2";"100";"100";"10";"13";"13";"9";"0";"2";"1";"0"
"Sampdoria";"Napoli";0;2;"L";"2018-05-13";"2017/2018";"35.5";"64.5";"11";"17";"2";"9";"6";"4";"3";"4";"79.4";"88.8";"47.6";"81.8";"8";"17";"0";"1";"62.5";"17.2";"65";"66.7";"3";"12";"0";"4";"64";"69";"66.7";"82.4";"14";"11";"4";"3";"29";"11";"10";"5";"62.1";"37.9";"2";"0";"7";"2";"0";"0";"13";"6";"6";"10";"2";"2";"0";"0"
"Inter Milan";"Sassuolo";1;2;"L";"2018-05-12";"2017/2018";"73.5";"26.5";"17";"13";"8";"5";"6";"4";"3";"4";"88.6";"69.6";"77";"63.4";"13";"6";"3";"0";"5.5";"11.1";"81";"47.4";"16";"2";"4";"3";"69";"68";"52.9";"53.8";"5";"14";"4";"3";"8";"53";"7";"32";"42.9";"57.1";"1";"12";"3";"7";"100";"100";"9";"5";"5";"8";"1";"2";"0";"0"
"Udinese";"Inter Milan";0;4;"L";"2018-05-06";"2017/2018";"36.2";"63.8";"10";"24";"2";"11";"6";"8";"2";"5";"83.4";"88.3";"76.6";"80.6";"7";"16";"2";"1";"5.6";"18.2";"55.6";"72.7";"5";"9";"1";"2";"51";"51";"60";"68.4";"8";"12";"7";"2";"27";"10";"9";"5";"68.8";"31.3";"3";"4";"5";"2";"100";"100";"13";"6";"6";"13";"1";"0";"1";"0"
"Chievo";"Crotone";2;1;"W";"2018-05-06";"2017/2018";"42.6";"57.4";"11";"13";"3";"3";"5";"6";"3";"4";"70.9";"77.4";"65.4";"56.1";"10";"6";"1";"2";"9.4";"15.4";"21.4";"58.3";"8";"4";"0";"3";"63";"58";"100";"64.3";"18";"18";"4";"3";"45";"26";"18";"19";"61.2";"38.8";"1";"4";"2";"2";"0";"100";"15";"14";"12";"15";"5";"1";"0";"0"
"Genoa";"Fiorentina";2;3;"L";"2018-05-06";"2017/2018";"45.9";"54.1";"7";"19";"3";"10";"3";"4";"1";"5";"73.4";"80.2";"64.6";"61.9";"6";"11";"4";"2";"23.5";"34.8";"76.9";"61.9";"3";"7";"2";"1";"58";"52";"78.6";"85.7";"6";"17";"5";"1";"26";"24";"9";"12";"53.1";"46.9";"3";"4";"7";"1";"0";"0";"8";"16";"15";"7";"2";"6";"2";"0"
"Lazio";"Atalanta";1;1;"D";"2018-05-06";"2017/2018";"42.4";"57.6";"13";"20";"2";"6";"7";"6";"4";"8";"77.9";"85";"66.7";"71.3";"11";"16";"2";"5";"26.3";"33.3";"60.7";"78.9";"6";"9";"2";"4";"71";"78";"68.8";"48.6";"12";"23";"7";"4";"13";"27";"8";"17";"43.3";"56.7";"2";"2";"5";"1";"100";"100";"7";"8";"8";"6";"3";"2";"0";"0"
"Napoli";"Torino";2;2;"D";"2018-05-06";"2017/2018";"63.4";"36.6";"19";"5";"5";"2";"11";"3";"3";"0";"88.7";"77.7";"74";"71.4";"13";"4";"2";"1";"20";"27.3";"38.5";"40";"4";"2";"1";"1";"59";"73";"61.5";"78.6";"13";"15";"0";"3";"4";"25";"1";"8";"53.6";"46.4";"1";"3";"0";"3";"0";"100";"10";"20";"20";"9";"1";"4";"0";"0"
"Spal";"Benevento";2;0;"W";"2018-05-06";"2017/2018";"30.5";"69.5";"6";"12";"4";"3";"2";"3";"0";"6";"71.1";"87.7";"54.1";"68.3";"3";"6";"2";"0";"14.3";"12.5";"57.1";"50";"1";"4";"4";"1";"49";"50";"85";"50";"11";"5";"6";"0";"29";"8";"13";"5";"67.9";"32.1";"1";"0";"3";"2";"0";"0";"16";"22";"20";"16";"2";"2";"0";"0"
"Sassuolo";"Sampdoria";1;0;"W";"2018-05-06";"2017/2018";"35.6";"64.4";"17";"2";"7";"0";"5";"2";"5";"0";"74.8";"82";"63.6";"54.3";"10";"2";"0";"0";"37.5";"7.1";"57.9";"75";"9";"6";"6";"0";"70";"56";"66.7";"65";"21";"6";"0";"5";"35";"21";"22";"14";"64.5";"35.5";"2";"2";"0";"6";"100";"0";"7";"21";"20";"6";"1";"1";"0";"0"
"Cagliari";"Roma";0;1;"L";"2018-05-06";"2017/2018";"44.9";"55.1";"12";"9";"2";"1";"4";"6";"6";"2";"69.1";"76.7";"59.5";"65.4";"8";"9";"3";"1";"3.2";"15";"76.9";"71.4";"9";"3";"4";"3";"61";"64";"61.5";"76.9";"6";"14";"2";"6";"23";"54";"10";"26";"55.6";"44.4";"2";"4";"0";"3";"100";"0";"20";"9";"9";"20";"4";"1";"0";"0"
"AC Milan";"Verona";4;1;"W";"2018-05-05";"2017/2018";"61.6";"38.4";"17";"8";"10";"2";"6";"3";"1";"3";"90.9";"88.1";"79";"72.9";"14";"5";"1";"0";"33.3";"13.3";"75";"66.7";"5";"4";"2";"2";"52";"45";"81.8";"40";"9";"11";"2";"1";"17";"22";"4";"13";"25";"75";"2";"1";"1";"6";"0";"0";"9";"10";"10";"8";"1";"0";"0";"0"
