"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Ajax";"FC Utrecht";1;2;"L";"2017-11-05";"2017/2018";"67.2";"32.8";"18";"8";"4";"5";"12";"3";"2";"0";"83";"63.9";"66.7";"41.9";"14";"5";"2";"1";"25";"33.3";"37";"38.1";"10";"2";"2";"4";"69";"63";"50";"75";"8";"16";"0";"2";"17";"34";"7";"15";"40.6";"59.4";"0";"2";"3";"3";"100";"0";"9";"18";"16";"8";"2";"3";"0";"0"
"Vitesse Arnhem";"PEC Zwolle";0;0;"D";"2017-11-05";"2017/2018";"49.3";"50.7";"10";"8";"2";"3";"4";"3";"4";"2";"68.8";"72.6";"46.6";"59.3";"7";"6";"0";"1";"18.5";"27.3";"63.6";"100";"7";"1";"5";"1";"50";"50";"80";"100";"12";"8";"2";"4";"13";"37";"9";"12";"40";"60";"2";"1";"3";"2";"0";"100";"12";"14";"12";"12";"0";"0";"0";"0"
"PSV Eindhoven";"FC Twente";4;3;"W";"2017-11-05";"2017/2018";"57.2";"42.8";"20";"10";"8";"4";"11";"4";"1";"2";"77.4";"71.4";"67.1";"58.8";"16";"8";"1";"0";"29.6";"18.8";"50";"77.8";"8";"6";"2";"2";"50";"54";"88.9";"63.2";"7";"14";"2";"1";"19";"23";"8";"9";"61.9";"38.1";"3";"4";"1";"5";"0";"100";"6";"16";"16";"6";"1";"2";"0";"0"
"AZ Alkmaar";"Willem II";3;2;"W";"2017-11-04";"2017/2018";"57.3";"42.7";"20";"9";"9";"2";"6";"6";"5";"1";"80.6";"72.4";"70.1";"58.3";"14";"7";"5";"1";"15";"37.5";"50";"85.7";"5";"4";"1";"1";"72";"68";"90.5";"77.8";"5";"12";"1";"4";"18";"36";"7";"11";"59.3";"40.7";"2";"4";"0";"6";"100";"0";"12";"8";"8";"11";"0";"1";"1";"0"
"Excelsior";"Roda JC Kerk";1;0;"W";"2017-11-04";"2017/2018";"62.7";"37.3";"15";"7";"4";"3";"8";"3";"3";"1";"82.1";"67.4";"68.6";"43.3";"12";"6";"2";"0";"25.8";"28.6";"40";"75";"1";"5";"2";"0";"55";"47";"63.6";"75";"7";"9";"1";"3";"15";"25";"5";"12";"42.5";"57.5";"2";"1";"3";"3";"100";"100";"14";"12";"11";"14";"1";"0";"0";"1"
"Heracles Almelo";"Groningen";2;1;"W";"2017-11-04";"2017/2018";"49.9";"50.1";"19";"20";"5";"5";"8";"9";"6";"6";"73.4";"77.2";"57.8";"58.6";"11";"16";"2";"0";"28.6";"40";"83.3";"33.3";"6";"7";"2";"2";"54";"66";"80";"76.2";"10";"19";"7";"6";"18";"20";"9";"7";"52.9";"47.1";"3";"4";"3";"3";"100";"100";"15";"16";"15";"14";"1";"2";"0";"0"
"VVV-Venlo";"NAC Breda";0;0;"D";"2017-11-04";"2017/2018";"51.7";"48.3";"11";"10";"0";"4";"9";"4";"2";"2";"81";"78.8";"70.5";"50";"8";"10";"0";"1";"24.2";"33.3";"35.7";"50";"3";"4";"3";"1";"64";"55";"61.1";"75";"19";"13";"2";"2";"15";"22";"9";"9";"58.3";"41.7";"0";"4";"4";"0";"100";"100";"15";"10";"9";"15";"0";"2";"0";"0"
"Sparta Rotterdam";"Heerenveen";0;0;"D";"2017-11-03";"2017/2018";"43.3";"56.7";"8";"8";"1";"2";"4";"2";"3";"4";"72";"82.8";"56.7";"66.3";"6";"7";"0";"2";"16.7";"18.8";"22.2";"58.8";"4";"7";"5";"3";"66";"55";"82.4";"72.7";"12";"10";"3";"4";"28";"27";"9";"11";"61";"39";"2";"0";"2";"0";"0";"0";"11";"19";"19";"11";"2";"2";"0";"0"
"Vitesse Arnhem";"PSV Eindhoven";2;4;"L";"2017-10-29";"2017/2018";"57";"43";"11";"20";"4";"9";"2";"7";"5";"4";"79.7";"74.1";"66.7";"68";"8";"14";"2";"3";"14.6";"25";"57.1";"50";"7";"2";"2";"1";"53";"54";"70.6";"84.6";"10";"7";"6";"4";"18";"35";"10";"17";"37.5";"62.5";"1";"7";"3";"3";"0";"100";"13";"15";"14";"13";"3";"4";"0";"0"
"FC Utrecht";"NAC Breda";2;2;"D";"2017-10-29";"2017/2018";"59.5";"40.5";"22";"15";"7";"4";"12";"7";"3";"4";"80.6";"74.9";"63.2";"61.3";"15";"9";"2";"2";"31.7";"0";"55.6";"70";"13";"4";"0";"4";"66";"77";"62.5";"66.7";"5";"19";"4";"3";"17";"49";"12";"30";"65.8";"34.2";"0";"2";"2";"5";"100";"100";"16";"11";"10";"15";"3";"3";"0";"0"
"Sparta Rotterdam";"Groningen";2;1;"W";"2017-10-29";"2017/2018";"50.5";"49.5";"19";"16";"4";"5";"8";"9";"7";"2";"70.9";"68.5";"68.9";"49.6";"13";"6";"2";"0";"28.6";"17.4";"54.5";"64.7";"9";"6";"2";"2";"60";"69";"76.5";"61.1";"8";"10";"2";"7";"26";"23";"14";"8";"54.8";"45.2";"1";"1";"4";"2";"100";"100";"10";"10";"10";"9";"1";"0";"1";"0"
"Heerenveen";"AZ Alkmaar";1;2;"L";"2017-10-29";"2017/2018";"48.1";"51.9";"8";"20";"4";"6";"1";"7";"3";"7";"76.3";"78.9";"59.3";"71.1";"7";"16";"1";"5";"12.5";"28.6";"76.9";"61.5";"2";"4";"3";"0";"72";"70";"47.1";"78.9";"13";"9";"8";"2";"21";"31";"8";"14";"46.9";"53.1";"0";"1";"3";"3";"0";"100";"21";"16";"16";"21";"3";"4";"0";"0"
"Heracles Almelo";"VVV-Venlo";3;0;"W";"2017-10-28";"2017/2018";"51.9";"48.1";"18";"14";"8";"4";"10";"9";"0";"1";"81.3";"77.2";"65.9";"46.3";"15";"9";"0";"0";"20.8";"50";"66.7";"47.4";"8";"3";"2";"0";"69";"45";"81.3";"69.6";"11";"14";"1";"1";"9";"24";"4";"7";"54.1";"45.9";"3";"4";"4";"4";"0";"100";"10";"10";"10";"10";"1";"1";"0";"0"
"Roda JC Kerk";"Feyenoord";1;1;"D";"2017-10-28";"2017/2018";"32.2";"67.8";"9";"32";"2";"10";"4";"13";"3";"9";"68";"81.1";"54.7";"71";"5";"26";"1";"3";"27.3";"28.6";"75";"65.4";"3";"16";"0";"0";"55";"62";"55.6";"69.2";"25";"22";"9";"3";"40";"8";"17";"5";"62.9";"37.1";"4";"1";"8";"1";"0";"0";"13";"11";"11";"13";"1";"1";"0";"0"
"PEC Zwolle";"ADO Den Haag";2;0;"W";"2017-10-28";"2017/2018";"49";"51";"14";"6";"6";"0";"6";"4";"2";"2";"76.1";"72.5";"63.3";"46.6";"10";"4";"1";"0";"30";"22.2";"58.3";"66.7";"2";"4";"9";"7";"52";"53";"57.1";"40";"17";"11";"2";"2";"21";"17";"6";"7";"38.5";"61.5";"1";"0";"0";"4";"100";"0";"12";"17";"15";"12";"0";"3";"0";"0"
"Willem II";"Ajax";1;3;"L";"2017-10-28";"2017/2018";"35.7";"64.3";"10";"24";"4";"6";"3";"7";"3";"11";"63.2";"82.2";"47.7";"66.1";"5";"18";"1";"3";"20";"26.5";"69.2";"70";"7";"10";"5";"1";"51";"55";"66.7";"55.6";"9";"9";"11";"3";"45";"35";"16";"19";"42.1";"57.9";"5";"4";"3";"3";"0";"0";"11";"13";"11";"11";"2";"1";"0";"0"
"FC Twente";"Excelsior";1;3;"L";"2017-10-27";"2017/2018";"52";"48";"16";"8";"7";"5";"6";"2";"3";"1";"78";"74.9";"68.1";"51.1";"12";"5";"2";"1";"11.1";"30.8";"44.4";"47.1";"10";"3";"0";"0";"52";"57";"71.4";"68.4";"6";"11";"1";"3";"12";"30";"9";"16";"48.4";"51.6";"0";"2";"2";"6";"100";"100";"11";"18";"17";"10";"2";"1";"0";"0"
"PSV Eindhoven";"Heracles Almelo";3;0;"W";"2017-10-22";"2017/2018";"47.4";"52.6";"24";"7";"6";"3";"13";"1";"5";"3";"85.8";"85.5";"73.3";"63.9";"17";"6";"4";"0";"33.3";"8.3";"62.5";"90.9";"11";"4";"0";"2";"48";"44";"100";"66.7";"8";"9";"3";"4";"17";"22";"5";"11";"47.8";"52.2";"1";"3";"3";"3";"100";"100";"14";"16";"15";"13";"1";"3";"0";"1"
"AZ Alkmaar";"FC Utrecht";3;0;"W";"2017-10-22";"2017/2018";"46.3";"53.7";"14";"10";"6";"3";"5";"5";"3";"2";"83.1";"80.3";"67";"54.1";"9";"7";"4";"1";"25";"28.6";"81.8";"63.6";"5";"5";"0";"0";"50";"54";"79.2";"66.7";"6";"7";"2";"3";"16";"10";"7";"3";"42.9";"57.1";"3";"2";"3";"3";"0";"100";"16";"14";"13";"16";"3";"2";"0";"0"
"Feyenoord";"Ajax";1;4;"L";"2017-10-22";"2017/2018";"48";"52";"10";"13";"4";"7";"3";"4";"3";"2";"65";"69.7";"42.1";"56.6";"7";"11";"2";"6";"16.7";"25";"63.2";"65.4";"1";"5";"2";"3";"64";"85";"76";"78.3";"15";"20";"2";"3";"22";"17";"8";"7";"65.5";"34.5";"1";"0";"3";"3";"0";"100";"18";"20";"18";"17";"2";"4";"0";"0"
"Heerenveen";"Vitesse Arnhem";0;4;"L";"2017-10-22";"2017/2018";"55.6";"44.4";"9";"13";"2";"5";"7";"5";"0";"3";"76.5";"70.8";"65.7";"44.9";"8";"8";"1";"3";"25";"33.3";"82.4";"50";"2";"4";"3";"2";"69";"69";"70.6";"78.6";"3";"25";"3";"1";"29";"26";"9";"17";"37.2";"62.8";"1";"1";"1";"1";"0";"100";"17";"13";"13";"15";"0";"0";"0";"0"
"NAC Breda";"PEC Zwolle";0;2;"L";"2017-10-21";"2017/2018";"42.3";"57.7";"15";"22";"6";"8";"7";"9";"2";"5";"71.2";"79.4";"61.3";"62.2";"11";"14";"1";"3";"31.8";"23.5";"90";"50";"7";"5";"6";"2";"54";"55";"46.2";"84.6";"17";"12";"4";"2";"29";"28";"16";"15";"43.2";"56.8";"1";"1";"6";"6";"0";"100";"11";"12";"11";"11";"2";"2";"0";"0"
"Excelsior";"Sparta Rotterdam";1;1;"D";"2017-10-21";"2017/2018";"37.3";"62.7";"8";"15";"4";"6";"3";"4";"1";"5";"64.3";"76.8";"38.9";"67.2";"7";"10";"1";"0";"30";"13.6";"50";"82.4";"4";"12";"3";"1";"47";"46";"75";"91.7";"18";"9";"6";"1";"55";"17";"41";"6";"66.7";"33.3";"5";"1";"4";"3";"100";"0";"20";"14";"14";"20";"4";"2";"0";"0"
"VVV-Venlo";"ADO Den Haag";0;2;"L";"2017-10-21";"2017/2018";"46.5";"53.5";"9";"5";"4";"2";"4";"2";"1";"1";"69.4";"73.7";"51.2";"57.7";"5";"5";"0";"3";"20.8";"19";"66.7";"68.8";"7";"3";"5";"1";"66";"63";"61.1";"92.3";"17";"11";"1";"1";"11";"20";"5";"8";"58.5";"41.5";"1";"2";"0";"4";"100";"100";"10";"11";"11";"10";"2";"0";"0";"0"
"FC Twente";"Roda JC Kerk";3;0;"W";"2017-10-21";"2017/2018";"47.5";"52.5";"13";"5";"5";"2";"5";"3";"3";"0";"75.7";"76.6";"63.6";"58.1";"9";"5";"1";"0";"20";"20";"53.8";"48.1";"4";"3";"1";"2";"71";"76";"75";"73.3";"11";"18";"0";"3";"23";"29";"12";"8";"51.7";"48.3";"2";"0";"2";"2";"100";"100";"10";"11";"11";"10";"2";"2";"0";"0"
"Groningen";"Willem II";0;1;"L";"2017-10-20";"2017/2018";"49.5";"50.5";"15";"10";"5";"3";"7";"5";"3";"2";"76.5";"76";"59.8";"61.5";"10";"9";"1";"1";"11.1";"19";"68.8";"33.3";"4";"7";"2";"2";"44";"51";"58.8";"91.7";"15";"8";"2";"2";"19";"37";"14";"20";"51.2";"48.8";"1";"1";"2";"5";"100";"100";"11";"17";"16";"10";"0";"0";"1";"0"
"Heracles Almelo";"Vitesse Arnhem";1;1;"D";"2017-10-15";"2017/2018";"53.9";"46.1";"12";"12";"4";"3";"5";"7";"3";"2";"80.4";"77.8";"61.8";"55.1";"10";"8";"4";"0";"50";"35.3";"68.8";"58.3";"2";"4";"1";"1";"54";"56";"69.2";"78.6";"12";"12";"2";"3";"23";"15";"10";"7";"63.6";"36.4";"2";"0";"2";"3";"100";"100";"16";"20";"20";"15";"1";"1";"0";"0"
"Groningen";"AZ Alkmaar";1;1;"D";"2017-10-15";"2017/2018";"42.4";"57.6";"8";"22";"4";"8";"3";"7";"1";"7";"68.8";"74.5";"51.7";"62.4";"5";"12";"0";"2";"41.7";"19.2";"64.7";"66.7";"4";"7";"3";"0";"50";"65";"58.8";"88.2";"19";"13";"6";"1";"30";"7";"7";"5";"51.9";"48.1";"5";"1";"7";"3";"0";"100";"14";"10";"10";"14";"4";"1";"0";"0"
"VVV-Venlo";"PSV Eindhoven";2;5;"L";"2017-10-15";"2017/2018";"38";"62";"9";"34";"6";"13";"2";"16";"1";"5";"71.7";"84.7";"53.8";"79.6";"6";"28";"1";"3";"19";"37";"42.9";"76.9";"4";"11";"0";"0";"51";"62";"0";"60";"15";"10";"4";"1";"27";"18";"9";"11";"35.7";"64.3";"2";"3";"8";"4";"50";"0";"8";"9";"9";"8";"1";"2";"1";"0"
"Willem II";"FC Twente";3;1;"W";"2017-10-15";"2017/2018";"45.3";"54.7";"6";"10";"4";"3";"2";"5";"0";"2";"71.9";"80.5";"48.2";"69.5";"5";"6";"1";"0";"26.3";"21.4";"18.2";"47.1";"2";"1";"2";"1";"61";"48";"73.9";"62.5";"8";"2";"2";"0";"17";"21";"7";"9";"55.6";"44.4";"1";"1";"2";"1";"100";"100";"17";"16";"16";"14";"3";"1";"0";"0"
"ADO Den Haag";"Excelsior";1;2;"L";"2017-10-15";"2017/2018";"50";"50";"8";"11";"3";"6";"0";"2";"5";"3";"68.5";"79.5";"53.9";"61.8";"3";"11";"1";"2";"25";"7.1";"50";"77.8";"8";"4";"1";"7";"40";"53";"80";"75";"4";"6";"3";"5";"14";"39";"5";"21";"43.6";"56.4";"3";"4";"4";"2";"100";"100";"12";"23";"21";"12";"2";"4";"1";"0"
"Ajax";"Sparta Rotterdam";4;0;"W";"2017-10-14";"2017/2018";"62.4";"37.6";"25";"6";"14";"2";"7";"2";"4";"2";"80.1";"60.3";"77.3";"46";"19";"5";"4";"2";"13.6";"42.9";"62.1";"85.7";"8";"1";"3";"3";"84";"65";"68.8";"81.3";"8";"7";"3";"3";"12";"31";"9";"14";"60.6";"39.4";"0";"2";"1";"12";"0";"0";"16";"18";"17";"16";"1";"1";"0";"0"
"Roda JC Kerk";"NAC Breda";1;0;"W";"2017-10-14";"2017/2018";"55.7";"44.3";"12";"10";"4";"3";"7";"5";"1";"2";"80.5";"74.4";"63.5";"54.5";"10";"10";"2";"2";"26.1";"35";"38.5";"44.4";"4";"1";"0";"4";"64";"50";"90.9";"75";"16";"11";"2";"2";"14";"31";"8";"10";"51.1";"48.9";"5";"2";"3";"2";"100";"100";"14";"12";"12";"14";"1";"2";"0";"0"
"FC Utrecht";"Heerenveen";3;1;"W";"2017-10-14";"2017/2018";"38.1";"61.9";"10";"8";"4";"2";"5";"3";"1";"3";"69.6";"78.5";"50";"63.1";"8";"7";"0";"1";"30";"10.5";"87.5";"50";"2";"8";"2";"2";"62";"59";"100";"66.7";"16";"13";"2";"1";"33";"14";"20";"6";"60";"40";"2";"0";"1";"1";"0";"0";"10";"15";"14";"9";"2";"2";"0";"0"
"Feyenoord";"PEC Zwolle";0;0;"D";"2017-10-14";"2017/2018";"67.2";"32.8";"18";"10";"5";"3";"8";"4";"5";"3";"81";"59.4";"64.9";"44.3";"15";"8";"2";"1";"11.1";"18.2";"70";"72.7";"10";"4";"6";"1";"71";"60";"83.3";"73.7";"6";"14";"3";"5";"17";"39";"12";"15";"53.3";"46.7";"1";"4";"3";"5";"100";"100";"9";"18";"16";"8";"2";"3";"0";"0"
"AZ Alkmaar";"Feyenoord";0;4;"L";"2017-10-01";"2017/2018";"51.4";"48.6";"9";"10";"2";"4";"3";"3";"4";"3";"81.1";"83.4";"61.2";"64.4";"8";"6";"1";"3";"29.4";"33.3";"63.6";"64";"5";"2";"3";"0";"64";"77";"80";"70.6";"9";"16";"3";"5";"11";"22";"6";"10";"66.7";"33.3";"1";"4";"0";"1";"0";"0";"16";"13";"13";"16";"0";"0";"0";"0"
"Heerenveen";"Ajax";0;4;"L";"2017-10-01";"2017/2018";"49.9";"50.1";"14";"19";"4";"8";"6";"5";"4";"6";"75.1";"76.4";"56.3";"57";"5";"11";"1";"3";"17.6";"52.9";"70.6";"61.1";"6";"4";"2";"5";"65";"71";"83.3";"65";"9";"14";"6";"4";"21";"20";"9";"12";"42.3";"57.7";"2";"3";"3";"4";"0";"0";"17";"18";"18";"17";"5";"3";"0";"0"
"Vitesse Arnhem";"FC Utrecht";1;1;"D";"2017-10-01";"2017/2018";"60.8";"39.2";"14";"7";"4";"1";"5";"6";"5";"0";"81.9";"72";"60.5";"57.3";"6";"6";"2";"1";"18.5";"16.7";"36.4";"61.5";"4";"3";"2";"4";"43";"41";"87.5";"46.2";"8";"10";"0";"4";"10";"28";"6";"9";"58.3";"41.7";"2";"6";"0";"3";"0";"100";"10";"18";"17";"10";"2";"2";"0";"0"
"Sparta Rotterdam";"Roda JC Kerk";1;2;"L";"2017-10-01";"2017/2018";"60.5";"39.5";"21";"5";"8";"2";"4";"1";"9";"2";"72";"65.6";"60.7";"44.1";"13";"5";"3";"1";"12.8";"9.1";"53.3";"41.2";"12";"5";"1";"1";"53";"66";"66.7";"74.2";"10";"22";"2";"9";"9";"59";"3";"33";"47.7";"52.3";"2";"3";"0";"7";"0";"100";"14";"14";"13";"14";"1";"3";"0";"0"
"NAC Breda";"ADO Den Haag";0;1;"L";"2017-09-30";"2017/2018";"46.8";"53.2";"16";"10";"4";"3";"5";"5";"7";"2";"71.5";"75.6";"56.8";"72.8";"12";"9";"1";"0";"17.4";"15.4";"61.1";"100";"9";"6";"1";"0";"52";"57";"63.6";"84.6";"8";"11";"2";"7";"26";"37";"10";"22";"49.1";"50.9";"5";"1";"2";"4";"0";"100";"8";"16";"14";"8";"3";"2";"0";"0"
"PEC Zwolle";"Groningen";3;2;"W";"2017-09-30";"2017/2018";"52.2";"47.8";"23";"13";"12";"5";"9";"4";"2";"4";"80.7";"77.9";"63.1";"68.1";"15";"11";"1";"2";"20";"33.3";"60";"53.8";"3";"4";"8";"1";"56";"51";"50";"66.7";"5";"11";"4";"3";"18";"22";"5";"9";"51.9";"48.1";"1";"1";"3";"8";"0";"0";"15";"14";"14";"15";"4";"1";"0";"1"
"PSV Eindhoven";"Willem II";4;0;"W";"2017-09-30";"2017/2018";"56.2";"43.8";"20";"9";"9";"5";"9";"2";"2";"2";"85.9";"78.1";"72.9";"56.3";"16";"6";"3";"1";"22.7";"0";"31.3";"77.8";"3";"2";"2";"2";"66";"35";"100";"75";"14";"11";"2";"2";"14";"16";"7";"10";"59.1";"40.9";"1";"1";"5";"5";"100";"100";"9";"10";"9";"9";"0";"3";"0";"0"
"Excelsior";"VVV-Venlo";0;2;"L";"2017-09-30";"2017/2018";"55";"45";"3";"14";"1";"4";"2";"6";"0";"4";"74.8";"67.6";"51.2";"51.1";"2";"10";"1";"0";"12.5";"22.7";"40";"50";"2";"4";"2";"2";"63";"61";"81.3";"73.7";"10";"5";"4";"0";"19";"16";"15";"10";"51.2";"48.8";"1";"3";"2";"1";"66.7";"100";"15";"16";"15";"15";"3";"1";"0";"0"
"FC Twente";"Heracles Almelo";2;1;"W";"2017-09-29";"2017/2018";"41.9";"58.1";"16";"14";"7";"1";"5";"7";"4";"6";"67.6";"79.7";"49.2";"68.6";"10";"12";"0";"2";"5.9";"26.7";"45.5";"75";"4";"2";"1";"4";"64";"59";"81.5";"65";"3";"9";"6";"7";"17";"20";"4";"10";"43.3";"56.7";"0";"2";"0";"2";"0";"0";"17";"14";"13";"16";"1";"2";"0";"0"
"FC Utrecht";"PSV Eindhoven";1;7;"L";"2017-09-24";"2017/2018";"50.2";"49.8";"15";"12";"4";"9";"7";"2";"4";"1";"79.6";"79.7";"62.1";"69.8";"9";"9";"3";"4";"10.5";"7.7";"75";"76.5";"5";"3";"1";"4";"51";"57";"83.3";"75";"8";"12";"1";"4";"10";"31";"5";"16";"39.3";"60.7";"4";"1";"2";"3";"100";"100";"16";"15";"15";"15";"2";"2";"1";"0"
"Ajax";"Vitesse Arnhem";1;2;"L";"2017-09-24";"2017/2018";"67";"33";"18";"7";"5";"4";"9";"2";"4";"1";"83.1";"68.3";"68.3";"50.5";"14";"5";"1";"0";"27.5";"30.8";"73.9";"40";"11";"4";"0";"7";"63";"56";"72.7";"74.1";"13";"7";"1";"4";"12";"33";"5";"20";"55.6";"44.4";"3";"4";"2";"4";"100";"100";"12";"18";"16";"11";"2";"3";"0";"0"
"Groningen";"FC Twente";1;0;"W";"2017-09-24";"2017/2018";"55.5";"44.5";"13";"16";"3";"5";"6";"8";"4";"3";"79.2";"75.1";"56.8";"64";"12";"13";"2";"0";"39.1";"27.3";"57.1";"50";"8";"4";"6";"0";"49";"50";"75";"85.7";"17";"9";"3";"4";"20";"27";"4";"10";"63.3";"36.7";"1";"1";"5";"2";"0";"100";"11";"12";"11";"10";"2";"3";"0";"0"
"VVV-Venlo";"PEC Zwolle";1;1;"D";"2017-09-24";"2017/2018";"43.8";"56.2";"12";"13";"5";"2";"4";"7";"3";"4";"70.7";"81.7";"44.2";"57.9";"9";"9";"1";"1";"23.5";"21.1";"71.4";"64.3";"4";"4";"0";"0";"50";"71";"41.7";"50";"11";"7";"4";"3";"16";"21";"10";"10";"37.5";"62.5";"2";"4";"2";"4";"100";"100";"14";"8";"8";"14";"2";"1";"0";"0"
"AZ Alkmaar";"Excelsior";0;2;"L";"2017-09-24";"2017/2018";"74.9";"25.1";"22";"13";"6";"6";"7";"5";"9";"2";"85.7";"63.6";"76.8";"53";"13";"6";"1";"1";"24.1";"25";"53.3";"81.8";"26";"4";"3";"3";"56";"73";"100";"65";"6";"21";"4";"8";"13";"65";"3";"32";"43.8";"56.3";"0";"7";"2";"6";"0";"100";"7";"10";"10";"7";"1";"0";"0";"0"
"Willem II";"Heerenveen";1;2;"L";"2017-09-23";"2017/2018";"40.7";"59.3";"12";"11";"4";"5";"5";"4";"3";"2";"67.8";"83.5";"48.5";"70.3";"6";"9";"0";"1";"26.9";"13.3";"33.3";"47.4";"5";"4";"3";"2";"60";"65";"63";"100";"10";"14";"2";"2";"24";"37";"5";"12";"38.5";"61.5";"2";"3";"3";"3";"100";"100";"11";"11";"11";"10";"0";"2";"0";"0"
"Feyenoord";"NAC Breda";0;2;"L";"2017-09-23";"2017/2018";"72.6";"27.4";"21";"6";"5";"5";"12";"1";"4";"0";"87.2";"69.8";"80.4";"46.4";"15";"4";"0";"2";"18.9";"0";"45";"17.6";"13";"1";"0";"1";"50";"47";"75";"76.5";"1";"14";"0";"4";"11";"54";"7";"25";"52.9";"47.1";"0";"9";"3";"5";"0";"100";"14";"12";"12";"12";"0";"2";"0";"0"
"Heracles Almelo";"Roda JC Kerk";2;1;"W";"2017-09-23";"2017/2018";"69.7";"30.3";"23";"7";"5";"3";"14";"4";"4";"0";"85.9";"64.9";"76";"37.5";"19";"5";"2";"1";"25.5";"57.1";"85";"73.1";"15";"1";"5";"0";"55";"58";"83.3";"78.9";"8";"8";"0";"4";"3";"38";"1";"19";"56.1";"43.9";"0";"5";"2";"3";"100";"100";"6";"12";"12";"5";"1";"2";"0";"0"
"ADO Den Haag";"Sparta Rotterdam";1;0;"W";"2017-09-23";"2017/2018";"51.9";"48.1";"16";"10";"5";"5";"9";"4";"2";"1";"73.8";"68.3";"56.7";"51";"12";"8";"2";"1";"44.4";"16";"57.1";"55.6";"6";"4";"5";"5";"55";"58";"85";"75";"11";"10";"1";"2";"22";"20";"12";"11";"60.4";"39.6";"3";"1";"5";"5";"100";"0";"13";"12";"11";"13";"2";"1";"0";"0"
"ADO Den Haag";"Ajax";1;1;"D";"2017-09-17";"2017/2018";"38.9";"61.1";"11";"23";"3";"9";"6";"5";"2";"9";"68.2";"81.8";"56.4";"70.5";"7";"16";"1";"3";"29.4";"13";"76.9";"64.3";"1";"8";"5";"2";"68";"72";"75.8";"77.8";"15";"12";"10";"2";"24";"19";"8";"10";"63.6";"36.4";"2";"1";"7";"2";"100";"100";"12";"13";"11";"12";"3";"4";"0";"0"
"FC Twente";"FC Utrecht";4;0;"W";"2017-09-17";"2017/2018";"37.8";"62.2";"13";"9";"8";"2";"3";"6";"2";"1";"69.9";"78.3";"58.6";"58.1";"9";"6";"5";"0";"30.8";"27.8";"75";"58.3";"5";"6";"5";"3";"55";"51";"68.8";"81.3";"14";"6";"1";"2";"33";"14";"17";"8";"31";"69";"0";"0";"2";"4";"100";"0";"17";"11";"11";"17";"1";"2";"0";"0"
"PSV Eindhoven";"Feyenoord";1;0;"W";"2017-09-17";"2017/2018";"50.5";"49.5";"17";"17";"4";"5";"10";"10";"3";"2";"78.7";"76.4";"57.3";"66.1";"9";"12";"0";"2";"40";"28.6";"64.7";"66.7";"5";"7";"2";"0";"52";"52";"66.7";"57.1";"13";"14";"2";"3";"27";"17";"12";"10";"50";"50";"5";"2";"5";"3";"100";"0";"19";"15";"13";"19";"2";"3";"0";"1"
"Vitesse Arnhem";"VVV-Venlo";1;1;"D";"2017-09-17";"2017/2018";"54.5";"45.5";"20";"5";"6";"3";"9";"1";"5";"1";"78";"70.3";"60";"46.8";"16";"3";"1";"0";"38.9";"36.4";"88.9";"41.7";"9";"3";"1";"1";"56";"37";"69.2";"44.4";"7";"8";"1";"5";"22";"21";"15";"10";"53.3";"46.7";"0";"3";"2";"5";"0";"100";"15";"15";"15";"13";"5";"1";"0";"0"
"Excelsior";"Heerenveen";1;2;"L";"2017-09-16";"2017/2018";"50.4";"49.6";"12";"16";"5";"5";"3";"7";"4";"4";"73.2";"77.3";"49.6";"66.4";"10";"15";"1";"1";"50";"30.8";"57.1";"42.1";"5";"3";"1";"0";"54";"63";"64";"83.3";"11";"14";"3";"3";"25";"21";"10";"13";"34.8";"65.2";"0";"2";"3";"4";"0";"100";"13";"12";"11";"13";"0";"0";"0";"0"
"NAC Breda";"Groningen";2;1;"W";"2017-09-16";"2017/2018";"51.5";"48.5";"12";"8";"7";"4";"4";"3";"1";"1";"76.3";"79.5";"54.2";"56.3";"9";"6";"0";"1";"36.4";"12.5";"58.8";"68.8";"1";"1";"2";"1";"73";"75";"55.6";"56.3";"21";"20";"1";"1";"15";"18";"8";"6";"42.4";"57.6";"1";"0";"3";"5";"100";"0";"9";"11";"11";"9";"5";"3";"0";"0"
